Numero_Cliente,Familia_Comercial,Cadena_Comercial,Rama,Tipo,Mov,MovId,SKU,Articulo,lll,Propiedades,Cantidad,UM,CantidadSecundaria,UMSecundaria,FactorLitros,Precio,SubTotal,DescuentoLineal,IVA,IEPS,IEPS_Cuota,ImporteTotal,Costo_Unitario,Costo_Total,CostoProduccionUnitario,CostoProduccion,Sucursal,FechaEmision,FechaRequerida,Almacen
915,OTROS,EXPORTACION,CLME,Cliente,Factura Com.Ext33,FCREM256,10777,RM00010777,---,---,7695,PZA,0,,0,1.39,10696.05,0,0,0,0,10696.05,0.8997,6923.1915,0.9376,7214.832,60,44698,44676,REM12
915,OTROS,EXPORTACION,CLME,Cliente,Factura Com.Ext33,FCREM256,10473,RM00010473,---,---,55152,PZA,0,,0,0.84,46327.68,0,0,0,0,46327.68,0.5089,28066.8528,0,0,60,44698,44676,REM12
161,AUTOSERVICIO,OTROS,INTERCOMPA,Intercompañia,Factura,FREM2390,10234,RM00010234,---,---,1225,PZA,0,,0,8.098,9920.05,0,1587.2097,0,0,11507.2597,3.9503,4839.1175,3.3414,4093.215,60,44698,44691,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM2383,10224,RM00010224,---,---,5616,PZA,0,,0,7.5541,42423.8256,0,6787.8233,0,0,49211.6489,3.6099,20273.1984,3.2788,18413.7408,60,44698,44697,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM2383,10837,RM00010837,---,---,1960,PZA,0,,0,1.9943,3908.828,0,625.408,0,0,4534.236,1.0354,2029.384,1.1091,2173.836,60,44698,44697,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM2383,10708,RM00010708,---,---,8400,PZA,0,,0,9.9311,83421.24,0,13347.452,0,0,96768.692,3.8939,32708.76,2.8382,23840.88,60,44698,44697,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM2385,10283,RM00010283,---,---,2000,PZA,2,MILL,0,0.7228,1445.5,0,231.28,0,0,1676.78,0.2415,483,0.1676,335.2,60,44698,44701,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM2386,10283,RM00010283,---,---,4000,PZA,4,MILL,0,0.7228,2891,0,462.56,0,0,3353.56,0.2415,966,0.1676,670.4,60,44698,44712,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM2387,10288,RM00010288,---,---,3000,PZA,3,MILL,0,0.4807,1442.01,0,230.7216,0,0,1672.7316,0.207,621.1224,0.1579,473.7,60,44698,44712,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM2388,10473,RM00010473,---,---,1584,PZA,0,,0,0.82,1298.88,0,207.8208,0,0,1506.7008,0.5224,827.4816,0,0,60,44698,44692,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM2389,10473,RM00010473,---,---,18432,PZA,0,,0,0.82,15114.24,0,2418.2784,0,0,17532.5184,0.5224,9628.8768,0,0,60,44698,44697,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM2389,10837,RM00010837,---,---,9800,PZA,0,,0,2.08,20384,0,3261.44,0,0,23645.44,1.0355,10147.9,1.1091,10869.18,60,44698,44697,REM12
914,OTROS,EXPORTACION,CLME,Cliente,Factura Com.Ext33,FCREM259,10176,RM00010176,---,---,210000,PZA,210,MILL,0,0.2403,50471.4,0,0,0,0,50471.4,0.0707,14843.472,0.0548,11508,60,44699,44714,REM12
914,OTROS,EXPORTACION,CLME,Cliente,Factura Com.Ext33,FCREM258,10477,RM00010477,---,---,211680,PZA,0,,0,1.48,313286.4,0,0,0,0,313286.4,0.8469,179271.792,0.6034,127727.712,60,44699,44714,REM12
903,OTROS,OTROS,CLNA,Cliente,Factura PUE,PREM152,10473,RM00010473,---,---,22032,PZA,0,,0,0.84,18506.88,0,2961.1008,0,0,21467.9808,0.5009,11035.8288,0,0,60,44699,44712,REM12
903,OTROS,OTROS,CLNA,Cliente,Factura PUE,PREM152,10468,RM00010468,---,---,3920,PZA,0,,0,1.47,5762.4,0,921.984,0,0,6684.384,0.894,3504.48,0.9707,3805.144,60,44699,44712,REM12
903,OTROS,OTROS,CLNA,Cliente,Factura PUE,PREM152,10176,RM00010176,---,---,5000,PZA,5,MILL,0,0.2403,1201.65,0,192.264,0,0,1393.914,0.0707,353.416,0.0548,274,60,44699,44712,REM12
844,OTROS,SINGRUPOCOMERCIAL,CLNA,Cliente,Factura PUE,PREM151,10468,RM00010468,---,---,66052,PZA,0,,0,1.39,91812.28,0,14689.9648,0,0,106502.2448,0.894,59050.488,0.9707,64116.6764,60,44699,44706,REM12
844,OTROS,SINGRUPOCOMERCIAL,CLNA,Cliente,Factura PUE,PREM151,10176,RM00010176,---,---,70000,PZA,70,MILL,0,0.1957,13697.6,0,2191.616,0,0,15889.216,0.0707,4947.824,0.0548,3836,60,44699,44706,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM2391,10473,RM00010473,---,---,20016,PZA,0,,0,0.82,16413.12,0,2626.0992,0,0,19039.2192,0.5051,10110.0816,0,0,60,44699,44697,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM2391,10234,RM00010234,---,---,2100,PZA,0,,0,6.98,14658,0,2345.28,0,0,17003.28,3.9371,8267.91,3.3414,7016.94,60,44699,44697,REM12
910,OTROS,EXPORTACION,CLME,Cliente,Factura Com.Ext33,FCREM260,10006,RM00010006,---,---,13195,PZA,0,,0,4.2164,55635.398,0,0,0,0,55635.398,1.4135,18651.1325,1.1508,15184.806,60,44699,44701,REM12
910,OTROS,EXPORTACION,CLME,Cliente,Factura Com.Ext33,FCREM260,10137,RM00010137,---,---,3136,PZA,0,,0,16.0626,50372.3136,0,0,0,0,50372.3136,4.7003,14740.1408,2.8376,8898.7136,60,44699,44701,REM12
910,OTROS,EXPORTACION,CLME,Cliente,Factura Com.Ext33,FCREM260,10230,RM00010230,---,---,6000,PZA,0,,0,9.4368,56620.8,0,0,0,0,56620.8,2.6523,15913.8,0,0,60,44699,44701,REM12
910,OTROS,EXPORTACION,CLME,Cliente,Factura Com.Ext33,FCREM260,10115,RM00010115,---,---,300,PZA,0,,0,66.8604,20058.12,0,0,0,0,20058.12,41.4976,12449.28,26.5127,7953.81,60,44699,44701,REM12
910,OTROS,EXPORTACION,CLME,Cliente,Factura Com.Ext33,FCREM260,574,RM00000574,---,---,1,SR,0,,0,17327.4866,17327.4866,0,0,0,0,17327.4866,0,0,0,0,60,44699,44701,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM2394,10473,RM00010473,---,---,11520,PZA,0,,0,0.82,9446.4,0,1511.424,0,0,10957.824,0.5268,6068.736,0,0,60,44700,44697,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM2394,10234,RM00010234,---,---,980,PZA,0,,0,6.98,6840.4,0,1094.464,0,0,7934.864,3.9371,3858.358,3.3414,3274.572,60,44700,44697,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM2393,10045,RM00010045,---,---,17820,PZA,0,,0,1.92,34214.4,0,5474.304,0,0,39688.704,0.9506,16939.692,0.9007,16050.474,60,44700,44665,REM12
913,OTROS,EXPORTACION,CLME,Cliente,Factura Com.Ext33,FCREM261,10477,RM00010477,---,---,172960,PZA,0,,0,1.48,255980.8,0,0,0,0,255980.8,0.8314,143798.944,0.6034,104364.064,60,44700,44715,REM12
913,OTROS,EXPORTACION,CLME,Cliente,Factura Com.Ext33,FCREM261,10013,RM00010013,---,---,27040,PZA,0,,0,1.48,40019.2,0,0,0,0,40019.2,0.6453,17448.912,0.5799,15680.496,60,44700,44715,REM12
913,OTROS,EXPORTACION,CLME,Cliente,Factura Com.Ext33,FCREM262,10176,RM00010176,---,---,200000,PZA,200,MILL,0,0.2403,48068,0,0,0,0,48068,0.0707,14136.64,0.0548,10960,60,44700,44715,REM12
888,OTROS,OTROS,CLNA,Cliente,Factura,FREM2392,10837,RM00010837,---,---,19012,PZA,0,,0,2.3,43727.6,0,6996.416,0,0,50724.016,1.0355,19686.926,1.1091,21086.2092,60,44700,44699,REM12
161,AUTOSERVICIO,OTROS,INTERCOMPA,Intercompañia,Factura,FREM2401,10241,RM00010241,---,---,10164,PZA,0,,0,6.9483,70622.5212,0,11299.5585,0,0,81922.0797,3.3124,33667.2336,3.0125,30619.05,60,44701,44701,REM12
833,OTROS,OTROS,CLNA,Cliente,Factura,FREM2399,10837,RM00010837,---,---,9800,PZA,0,,0,2.19,21462,0,3433.92,0,0,24895.92,1.0355,10147.9,1.1091,10869.18,60,44701,44714,REM12
833,OTROS,OTROS,CLNA,Cliente,Factura,FREM2399,10173,RM00010173,---,---,10000,PZA,10,MILL,0,0.2353,2353,0,376.48,0,0,2729.48,0.0859,859.486,0.0614,614,60,44701,44714,REM12
833,OTROS,OTROS,CLNA,Cliente,Factura,FREM2398,10224,RM00010224,---,---,2352,PZA,0,,0,7.63,17945.76,0,2871.3216,0,0,20817.0816,3.6106,8492.1312,3.2788,7711.7376,60,44701,44693,REM12
833,OTROS,OTROS,CLNA,Cliente,Factura,FREM2398,10283,RM00010283,---,---,20000,PZA,20,MILL,0,0.8721,17441.6,0,2790.656,0,0,20232.256,0.2471,4942,0.1676,3352,60,44701,44693,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM2397,10708,RM00010708,---,---,7140,PZA,0,,0,9.8434,70281.876,0,11245.0841,0,0,81526.9601,3.8555,27528.27,2.8382,20264.748,60,44701,44701,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM2397,10848,RM00010848,---,---,9984,PZA,0,,0,3.5141,35084.7744,0,5613.5141,0,0,40698.2885,1.9966,19934.0544,2.0486,20453.2224,60,44701,44701,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM2396,10106,RM00010106,---,---,19600,PZA,19.6,MILL,0,4.2928,84137.9882,0,13462.0781,0,0,97600.0663,3.0672,60116.8665,2.6901,52725.96,60,44701,44701,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM2395,10137,RM00010137,---,---,2156,PZA,0,,0,15.0346,32414.5976,0,5186.3439,0,0,37600.9415,4.7001,10133.4156,2.8376,6117.8656,60,44701,44701,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM2395,10708,RM00010708,---,---,8460,PZA,0,,0,9.8434,83275.164,0,13324.0072,0,0,96599.1712,3.8555,32617.53,2.8382,24011.172,60,44701,44701,REM12
851,OTROS,OTROS,CLNA,Cliente,Factura,FREM2400,10327,RM00010327,---,---,181000,PZA,181,MILL,0,0.5671,102648.72,0,16423.7952,0,0,119072.5152,0.4253,76975.1189,0,0,60,44701,44714,REM12
851,OTROS,OTROS,CLNA,Cliente,Factura,FREM2400,10500,RM00010500,---,---,18900,PZA,0,,0,1.6,30240,0,4838.4,0,0,35078.4,0.6801,12853.89,0,0,60,44701,44714,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM2403,10222,RM00010222,---,---,3276,PZA,0,,0,6.3367,20759.0292,0,3321.4397,0,0,24080.4689,2.6403,8649.6228,2.9291,9595.7316,60,44704,44704,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM2403,10765,RM00010765,---,---,5460,PZA,0,,0,6.6954,36556.884,0,5849.0763,0,0,42405.9603,2.8097,15340.962,3.1136,17000.256,60,44704,44704,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM2402,10106,RM00010106,---,---,44800,PZA,44.8,MILL,0,4.2842,191933.9744,0,30709.4359,0,0,222643.4103,3.1295,140201.6086,2.6901,120516.48,60,44704,44704,REM12
910,OTROS,EXPORTACION,CLME,Cliente,Factura Com.Ext33,FCREM263,10006,RM00010006,---,---,11375,PZA,0,,0,4.1846,47599.825,0,0,0,0,47599.825,1.4148,16093.35,1.1508,13090.35,60,44704,44701,REM12
910,OTROS,EXPORTACION,CLME,Cliente,Factura Com.Ext33,FCREM263,10006,RM00010006,---,---,6370,PZA,0,,0,4.1846,26655.902,0,0,0,0,26655.902,1.4148,9012.276,1.1508,7330.596,60,44704,44701,REM12
915,OTROS,EXPORTACION,CLME,Cliente,Factura Com.Ext33,FCREM265,10290,RM00010290,---,---,3000,PZA,3,MILL,0,0.466,1397.94,0,0,0,0,1397.94,0.1558,467.5326,0,0,60,44704,44631,REM12
915,OTROS,EXPORTACION,CLME,Cliente,Factura Com.Ext33,FCREM265,10176,RM00010176,---,---,55000,PZA,55,MILL,0,0.201,11055,0,0,0,0,11055,0.0707,3887.576,0.0548,3014,60,44704,44631,REM12
915,OTROS,EXPORTACION,CLME,Cliente,Factura Com.Ext33,FCREM264,10777,RM00010777,---,---,17955,PZA,0,,0,1.39,24957.45,0,0,0,0,24957.45,0.9235,16581.4425,0.9376,16834.608,60,44704,44698,REM12
915,OTROS,EXPORTACION,CLME,Cliente,Factura Com.Ext33,FCREM264,10230,RM00010230,---,---,5700,PZA,0,,0,7.09,40413,0,0,0,0,40413,2.6076,14863.32,0,0,60,44704,44698,REM12
915,OTROS,EXPORTACION,CLME,Cliente,Factura Com.Ext33,FCREM264,10777,RM00010777,---,---,81054,PZA,0,,0,1.39,112665.06,0,0,0,0,112665.06,0.9235,74853.369,0.9376,75996.2304,60,44704,44698,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM2404,10222,RM00010222,---,---,12558,PZA,0,,0,6.3367,79576.2786,0,12732.1857,0,0,92308.4643,2.6403,33156.8874,2.9291,36783.6378,60,44704,44701,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM2404,10765,RM00010765,---,---,4032,PZA,0,,0,6.6954,26995.8528,0,4319.3179,0,0,31315.1707,2.8097,11328.7104,3.1136,12554.0352,60,44704,44701,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM2405,10473,RM00010473,---,---,4608,PZA,0,,0,0.82,3778.56,0,604.5696,0,0,4383.1296,0.5094,2347.3152,0,0,60,44704,44697,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM2405,10234,RM00010234,---,---,7245,PZA,0,,0,6.98,50570.1,0,8091.216,0,0,58661.316,3.9371,28524.2895,3.3414,24208.443,60,44704,44697,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM2403,10848,RM00010848,---,---,7722,PZA,0,,0,3.5071,27081.8262,0,4333.0912,0,0,31414.9174,1.9967,15418.5174,2.0486,15819.2892,60,44704,44704,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM2403,10201,RM00010201,---,---,60000,PZA,60,MILL,0,0.9481,56884.352,0,9101.4963,0,0,65985.8483,0.3276,19654.5013,0.248,14880,60,44704,44704,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM2403,10708,RM00010708,---,---,3960,PZA,0,,0,9.8239,38902.644,0,6224.3997,0,0,45127.0437,3.6326,14385.096,2.8382,11239.272,60,44704,44704,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM2406,10327,RM00010327,---,---,5000,PZA,5,MILL,0,0.6927,3463.25,0,554.12,0,0,4017.37,0.4253,2126.3845,0,0,60,44704,44704,REM12
833,OTROS,OTROS,CLNA,Cliente,Factura,FREM2409,10224,RM00010224,---,---,5232,PZA,0,,0,7.63,39920.16,0,6387.2256,0,0,46307.3856,3.6773,19239.6336,3.2788,17154.6816,60,44705,44693,REM12
1894,OTROS,OTROS,CLNA,Cliente,Factura,FREM2408,10173,RM00010173,---,---,85000,PZA,85,MILL,0,0.207,17591.6,0,2814.656,0,0,20406.256,0.0859,7305.631,0.0614,5219,60,44705,44699,REM12
1894,OTROS,OTROS,CLNA,Cliente,Factura,FREM2408,10782,RM00010782,---,---,22270,PZA,0,,0,1.46,32514.2,0,5202.272,0,0,37716.472,0.9081,20223.387,0.6948,15473.196,60,44705,44699,REM12
1894,OTROS,OTROS,CLNA,Cliente,Factura,FREM2408,10173,RM00010173,---,---,35000,PZA,35,MILL,0,0.207,7243.6,0,1158.976,0,0,8402.576,0.0859,3008.201,0.0614,2149,60,44705,44699,REM12
1894,OTROS,OTROS,CLNA,Cliente,Factura,FREM2408,10782,RM00010782,---,---,78710,PZA,0,,0,1.46,114916.6,0,18386.656,0,0,133303.256,0.9081,71476.551,0.6948,54687.708,60,44705,44699,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM2410,10848,RM00010848,---,---,40482,PZA,0,,0,3.4964,141541.2648,0,22646.364,0,0,164187.6288,1.9965,80822.313,2.0486,82931.4252,60,44705,44705,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM2407,162,RM00000162,---,---,924,PZA,0,,0,6.6749,6167.6076,0,986.8135,0,0,7154.4211,2.658,2455.992,0,0,60,44705,44701,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM2412,661,RM00000661,---,---,1344,PZA,0,,0,6.6623,8954.1312,0,1432.6557,0,0,10386.7869,2.5519,3429.7536,2.8732,3861.5808,60,44706,44705,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM2414,10106,RM00010106,---,---,28000,PZA,28,MILL,0,4.2631,119365.764,0,19098.5222,0,0,138464.2862,3.169,88732.5671,2.6901,75322.8,60,44706,44706,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM2411,10224,RM00010224,---,---,1920,PZA,0,,0,7.4356,14276.352,0,2284.2086,0,0,16560.5606,3.698,7100.16,3.2788,6295.296,60,44706,44705,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM2411,10708,RM00010708,---,---,12480,PZA,0,,0,9.7753,121995.744,0,19519.3242,0,0,141515.0682,3.6048,44987.904,2.8382,35420.736,60,44706,44705,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM2411,10765,RM00010765,---,---,9156,PZA,0,,0,6.6623,61000.0188,0,9759.9667,0,0,70759.9855,2.766,25325.496,3.1136,28508.1216,60,44706,44705,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM2413,10210,RM00010210,---,---,35217,PZA,0,,0,1.74,61277.58,0,9804.4128,0,0,71081.9928,0.8228,28976.5476,0.6764,23820.7788,60,44706,44697,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM2413,10837,RM00010837,---,---,4900,PZA,0,,0,2.08,10192,0,1630.72,0,0,11822.72,1.0402,5096.98,1.1091,5434.59,60,44706,44697,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM2413,10477,RM00010477,---,---,24000,PZA,0,,0,1.39,33360,0,5337.6,0,0,38697.6,0.9253,22207.2,0.6034,14481.6,60,44706,44697,REM12
833,OTROS,OTROS,CLNA,Cliente,Factura,FREM2415,10224,RM00010224,---,---,5280,PZA,0,,0,7.63,40286.4,0,6445.824,0,0,46732.224,3.7179,19630.512,3.2788,17312.064,60,44706,44693,REM12
1894,OTROS,OTROS,CLNA,Cliente,Factura,FREM2429,10837,RM00010837,---,---,62230,PZA,0,,0,2.19,136283.7,0,21805.392,0,0,158089.092,1.0452,65042.796,1.1091,69019.293,60,44707,44714,REM12
1894,OTROS,OTROS,CLNA,Cliente,Factura,FREM2429,10173,RM00010173,---,---,70000,PZA,70,MILL,0,0.207,14487.2,0,2317.952,0,0,16805.152,0.0859,6016.402,0.0614,4298,60,44707,44714,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM2416,10473,RM00010473,---,---,15408,PZA,0,,0,0.82,12634.56,0,2021.5296,0,0,14656.0896,0.5006,7713.2448,0,0,60,44707,44697,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM2418,397,RM00000397,---,---,200,PZA,0,,0,9.78,1956,0,312.96,0,0,2268.96,9.3022,1860.44,9.5852,1917.04,60,44707,44701,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM2417,10837,RM00010837,---,---,4900,PZA,0,,0,2.08,10192,0,1630.72,0,0,11822.72,1.0451,5120.99,1.1091,5434.59,60,44707,44716,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM2417,10477,RM00010477,---,---,8000,PZA,0,,0,1.39,11120,0,1779.2,0,0,12899.2,0.9219,7375.2,0.6034,4827.2,60,44707,44716,REM12
161,AUTOSERVICIO,OTROS,INTERCOMPA,Intercompañia,Factura,FREM2425,10137,RM00010137,---,---,1428,PZA,0,,0,14.9749,21384.1572,0,3421.4677,0,0,24805.6249,4.6993,6710.6004,2.8376,4052.0928,60,44707,44707,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM2426,10814,RM00010814,---,---,1855,PZA,0,,0,7.9946,14829.983,0,2372.7896,0,0,17202.7726,3.7746,7001.883,3.508,6507.34,60,44707,44707,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM2422,10283,RM00010283,---,---,10000,PZA,10,MILL,0,0.7228,7227.5,0,1156.4,0,0,8383.9,0.2422,2421.851,0.1676,1676,60,44707,44718,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM2422,10173,RM00010173,---,---,25000,PZA,25,MILL,0,0.1957,4892,0,782.72,0,0,5674.72,0.0859,2148.715,0.0614,1535,60,44707,44718,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM2420,10106,RM00010106,---,---,16800,PZA,16.8,MILL,0,4.2757,71831.844,0,11493.095,0,0,83324.939,3.169,53239.5243,2.6901,45193.68,60,44707,44706,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM2420,10837,RM00010837,---,---,10584,PZA,0,,0,1.9688,20837.7792,0,3334.0667,0,0,24171.8459,1.0461,11071.9224,1.1091,11738.7144,60,44707,44706,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM2420,10222,RM00010222,---,---,1820,PZA,0,,0,6.3241,11509.862,0,1841.568,0,0,13351.43,2.639,4802.98,2.9291,5330.962,60,44707,44706,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM2423,10210,RM00010210,---,---,19383,PZA,0,,0,1.74,33726.42,0,5396.2272,0,0,39122.6472,0.8228,15948.3324,0.6764,13110.6612,60,44707,44697,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM2421,498,RM00000498,---,---,5880,PZA,0,,0,3.6393,21399.084,0,3423.8732,0,0,24822.9572,1.0441,6139.308,1.1153,6557.964,60,44707,44707,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM2421,10224,RM00010224,---,---,5040,PZA,0,,0,7.4576,37586.304,0,6013.8288,0,0,43600.1328,3.7407,18853.128,3.2788,16525.152,60,44707,44707,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM2421,10708,RM00010708,---,---,3300,PZA,0,,0,9.8043,32354.19,0,5176.6656,0,0,37530.8556,3.6155,11931.15,2.8382,9366.06,60,44707,44707,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM2421,10765,RM00010765,---,---,2604,PZA,0,,0,6.682,17399.928,0,2784.0018,0,0,20183.9298,2.7285,7105.014,3.1136,8107.8144,60,44707,44707,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM2427,10708,RM00010708,---,---,300,PZA,0,,0,9.8043,2941.29,0,470.606,0,0,3411.896,3.5976,1079.28,2.8382,851.46,60,44707,44707,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM2428,10036,RM00010036,---,---,3108,PZA,0,,0,6.682,20767.656,0,3322.8409,0,0,24090.4969,3.1859,9901.7772,0,0,60,44707,44707,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM2428,10708,RM00010708,---,---,4800,PZA,0,,0,9.8043,47060.64,0,7529.6955,0,0,54590.3355,3.5976,17268.48,2.8382,13623.36,60,44707,44707,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM2428,10106,RM00010106,---,---,22400,PZA,22.4,MILL,0,4.2757,95775.792,0,15324.1267,0,0,111099.9187,3.2178,72078.8564,2.6901,60258.24,60,44707,44707,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM2428,10648,RM00010648,---,---,25200,PZA,25.2,MILL,0,1.1768,29655.6933,0,4744.9109,0,0,34400.6042,0.8215,20701.5532,0,0,60,44707,44707,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM2424,10848,RM00010848,---,---,46176,PZA,0,,0,3.5001,161620.6176,0,25859.3875,0,0,187480.0051,1.9967,92199.6192,2.0486,94596.1536,60,44707,44705,REM12
888,OTROS,OTROS,CLNA,Cliente,Factura,FREM2431,458,RM00000458,---,---,9000,PZA,0,,0,0.5366,4829.4,0,772.6464,0,0,5602.0464,0.1726,1553.4,0,0,60,44708,44717,REM12
888,OTROS,OTROS,CLNA,Cliente,Factura,FREM2431,457,RM00000457,---,---,9000,PZA,0,,0,0.5366,4829.4,0,772.6464,0,0,5602.0464,0.1724,1551.6,0.1723,1550.7,60,44708,44717,REM12
888,OTROS,OTROS,CLNA,Cliente,Factura,FREM2430,10809,RM00010809,---,---,5208,PZA,0,,0,15.39,80151.12,0,12824.1792,0,0,92975.2992,5.6679,29518.4232,3.9342,20489.3136,60,44708,44699,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM2434,10106,RM00010106,---,---,5600,PZA,5.6,MILL,0,4.2556,23831.1332,0,3812.9813,0,0,27644.1145,3.2529,18216.0083,2.6901,15064.56,60,44709,44707,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM2433,10036,RM00010036,---,---,4032,PZA,0,,0,6.6505,26814.816,0,4290.402,0,0,31105.218,2.8205,11372.256,0,0,60,44709,44707,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM2434,10848,RM00010848,---,---,21996,PZA,0,,0,3.4836,76625.2656,0,12260.1157,0,0,88885.3813,1.9952,43886.4192,2.0486,45061.0056,60,44709,44707,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM2432,10473,RM00010473,---,---,15984,PZA,0,,0,0.82,13106.88,0,2097.1008,0,0,15203.9808,0.4968,7940.8512,0,0,60,44709,44697,REM12
875,OTROS,OTROS,CLNA,Cliente,Factura,FREM2435,10115,RM00010115,---,---,3080,PZA,0,,0,63,194040,0,31046.4,0,0,225086.4,41.3223,127272.684,26.5127,81659.116,60,44709,44693,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM2443,10106,RM00010106,---,---,1400,PZA,1.4,MILL,0,4.2556,5957.7833,0,953.2453,0,0,6911.0286,3.275,4585.0297,2.6901,3766.14,60,44711,44711,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM2442,10224,RM00010224,---,---,3216,PZA,0,,0,7.4225,23870.76,0,3819.3152,0,0,27690.0752,3.7785,12151.656,3.2788,10544.6208,60,44711,44707,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM2440,10106,RM00010106,---,---,15000,PZA,15,MILL,0,4.2556,63833.3925,0,10213.3428,0,0,74046.7353,3.275,49125.3179,2.6901,40351.5,60,44711,44711,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM2441,10106,RM00010106,---,---,14400,PZA,14.4,MILL,0,4.2556,61280.0568,0,9804.8091,0,0,71084.8659,3.275,47160.3051,2.6901,38737.44,60,44711,44707,REM12
